Date,Start_period,End_period,Barometer - hPa,Temp - Â°C,Hum - %,Dew Point - Â°C,Wet Bulb - Â°C,Avg Wind Speed - km/h,Wind Run - km,UV Index,GHI - W/m^2,Day of Year,Hour of Day,Solar Zenith Angle,Solar Elevation Angle,Clearness Index
11/6/2024,16:05,17:00,1005.783,31.667,70.583,26.0,27.0,4.583,-0.2,0.0,29.167,311,16.08333333,65.16551929,24.83448071,0.021430566
11/6/2024,17:05,18:00,1006.85,30.0,74.5,25.25,26.0,3.0,0.0,0.0,0.167,311,17.08333333,79.09216584,10.90783416,0.000122704
11/6/2024,18:05,19:00,1008.067,28.917,77.583,24.667,25.5,7.167,0.1,0.0,0.0,311,18.08333333,93.26202513,-3.262025132,0.0
11/6/2024,19:05,20:00,1008.617,28.083,78.25,24.0,25.0,4.667,-0.1,0.0,0.0,311,19.08333333,107.5551885,-17.55518848,0.0
11/6/2024,20:05,21:00,1008.908,28.0,80.333,24.0,25.0,4.0,0.2,0.0,0.0,311,20.08333333,121.8878852,-31.88788522,0.0
11/6/2024,21:05,22:00,1009.1,27.083,81.25,24.0,24.75,3.083,-0.3,0.0,0.0,311,21.08333333,136.1669702,-46.16697019,0.0
11/6/2024,22:05,23:00,1009.025,26.917,82.75,24.0,24.417,2.417,0.2,0.0,0.0,311,22.08333333,150.2007043,-60.20070433,0.0
11/6/2024,23:05,0:00,1008.708,26.25,84.583,24.0,24.0,2.917,0.1,0.0,0.0,311,23.08333333,163.2383147,-73.23831466,0.0
11/7/2024,0:05,1:00,1008.025,26.0,83.75,23.333,24.0,3.083,-0.1,0.0,0.0,312,0.083333333,169.6171467,-79.61714675,0.0
11/7/2024,1:05,2:00,1007.633,26.0,83.0,23.0,24.0,2.583,0.1,0.0,0.0,312,1.083333333,161.0875432,-71.08754319,0.0
11/7/2024,2:05,3:00,1007.158,26.0,82.167,23.0,24.0,3.833,-0.1,0.0,0.0,312,2.083333333,147.8266583,-57.82665833,0.0
11/7/2024,3:05,4:00,1007.325,26.0,84.0,23.583,24.083,5.5,0.1,0.0,0.0,312,3.083333333,133.7639995,-43.76399948,0.0
11/7/2024,4:05,5:00,1007.608,26.0,85.917,23.25,24.0,2.417,-0.2,0.0,0.0,312,4.083333333,119.4922975,-29.49229745,0.0
11/7/2024,5:05,6:00,1008.442,26.0,86.417,23.0,24.0,2.5,0.0,0.0,6.667,312,5.083333333,105.1816245,-15.18162453,0.004898604
11/7/2024,6:05,7:00,1009.325,26.833,82.75,23.667,24.333,2.667,0.0,0.5,148.833,312,6.083333333,90.92319611,-0.923196113,0.109355621
11/7/2024,7:05,8:00,1009.675,28.667,76.167,24.25,25.5,4.25,0.0,2.167,338.75,312,7.083333333,76.80608505,13.19391495,0.248897869
11/7/2024,8:05,9:00,1009.733,30.75,72.5,25.0,26.0,4.917,0.2,4.167,506.917,312,8.083333333,62.96424858,27.03575142,0.372459221
11/7/2024,9:05,10:00,1009.1,32.083,67.75,25.333,26.75,6.333,0.2,6.25,670.417,312,9.083333333,49.65694377,40.34305623,0.492591477
11/7/2024,10:05,11:00,1008.467,33.0,64.0,25.333,26.917,6.583,0.3,7.75,654.167,312,10.08333333,37.48088648,52.51911352,0.480651727
11/7/2024,11:05,12:00,1007.767,32.417,65.667,25.0,26.917,8.333,0.2,8.667,763.833,312,11.08333333,27.97351805,62.02648195,0.561229243
11/7/2024,12:05,13:00,1007.108,32.5,64.833,24.917,26.583,10.667,0.1,7.75,720.5,312,12.08333333,24.48353375,65.51646625,0.529390154
11/7/2024,13:05,14:00,1006.45,32.5,64.5,25.083,26.167,7.417,0.0,4.5,466.75,312,13.08333333,29.25306414,60.74693586,0.342946363
11/7/2024,14:05,15:00,1005.575,32.0,66.5,25.083,26.333,6.167,-0.1,2.667,325.667,312,14.08333333,39.38533846,50.61466154,0.239285084
11/7/2024,15:05,16:00,1005.792,32.583,64.75,25.0,26.333,4.333,0.2,1.167,192.333,312,15.08333333,51.81923792,38.18076208,0.141317414
11/7/2024,16:05,17:00,1006.5,31.333,71.333,25.333,26.333,4.167,-0.3,0.0,32.25,312,16.08333333,65.24357881,24.75642119,0.023695812
11/7/2024,17:05,18:00,1007.133,31.0,74.333,26.0,27.0,4.0,-0.1,0.0,0.417,312,17.08333333,79.14438872,10.85561128,0.000306392
11/7/2024,18:05,19:00,1008.092,31.0,75.833,26.0,27.0,3.583,0.0,0.0,0.0,312,18.08333333,93.29247588,-3.292475879,0.0
11/7/2024,19:05,20:00,1008.45,30.833,74.917,25.917,26.917,2.833,0.0,0.0,0.0,312,19.08333333,107.5652972,-17.56529721,0.0
11/7/2024,20:05,21:00,1008.817,28.917,81.333,25.0,26.0,2.667,0.2,0.0,0.0,312,20.08333333,121.8765902,-31.87659022,0.0
11/7/2024,21:05,22:00,1008.842,28.0,83.333,25.0,26.0,1.917,0.0,0.0,0.0,312,21.08333333,136.1294777,-46.12947769,0.0
11/7/2024,22:05,23:00,1009.2,28.0,84.0,25.0,25.083,1.667,-0.2,0.0,0.0,312,22.08333333,150.1235324,-60.12353236,0.0
11/7/2024,23:05,0:00,1009.067,27.0,84.083,24.25,25.0,1.167,-0.1,0.0,0.0,312,23.08333333,163.0795026,-73.07950263,0.0
11/8/2024,0:05,1:00,1008.508,26.833,85.75,24.083,25.0,2.667,0.4,0.0,0.0,313,0.083333333,169.3506608,-79.35066085,0.0
11/8/2024,1:05,2:00,1008.2,26.75,87.5,24.083,25.0,1.333,-0.1,0.0,0.0,313,1.083333333,160.9478053,-70.94780532,0.0
11/8/2024,2:05,3:00,1008.25,27.0,87.75,24.167,25.0,1.0,0.0,0.0,0.0,313,2.083333333,147.7571914,-57.75719141,0.0
11/8/2024,3:05,4:00,1008.3,26.0,89.25,24.0,25.0,2.417,0.0,0.0,0.0,313,3.083333333,133.730877,-43.73087703,0.0
11/8/2024,4:05,5:00,1008.492,26.0,88.667,24.0,24.417,2.583,0.3,0.0,0.0,313,4.083333333,119.4841962,-29.48419615,0.0
11/8/2024,5:05,6:00,1009.142,26.0,88.0,24.0,24.0,2.083,0.0,0.0,10.5,313,5.083333333,105.1945265,-15.19452655,0.007714916
11/8/2024,6:05,7:00,1009.925,26.5,87.5,24.417,24.917,5.167,0.2,0.5,141.75,313,6.083333333,90.95645357,-0.956453568,0.104151359
11/8/2024,7:05,8:00,1010.308,28.167,83.083,25.0,25.75,4.833,0.2,2.083,337.333,313,7.083333333,76.86147654,13.13852346,0.247856723
11/8/2024,8:05,9:00,1009.792,29.833,77.583,25.417,26.0,3.667,-0.2,3.5,365.917,313,8.083333333,63.04627471,26.95372529,0.268858927
11/8/2024,9:05,10:00,1009.317,31.0,73.667,25.75,26.75,7.167,0.8,5.833,636.417,313,9.083333333,49.77414877,40.22585123,0.467609846
11/8/2024,10:05,11:00,1008.475,32.083,68.417,25.417,26.75,7.917,0.0,8.083,813.5,313,10.08333333,37.64783882,52.35216118,0.597722263
11/8/2024,11:05,12:00,1007.483,32.5,67.25,25.833,27.0,8.417,0.2,9.0,812.75,313,11.08333333,28.20579304,61.79420696,0.597171198
11/8/2024,12:05,13:00,1006.692,32.833,65.583,25.5,26.833,9.0,0.0,7.833,759.583,313,12.08333333,24.751552,65.248448,0.558106539
11/8/2024,13:05,14:00,1005.783,33.333,62.25,25.167,26.667,8.25,0.0,6.0,664.917,313,13.08333333,29.47425686,60.52574314,0.488550331
11/8/2024,14:05,15:00,1005.325,33.0,63.833,25.25,26.833,8.333,0.1,3.75,518.167,313,14.08333333,39.54272545,50.45727455,0.380725202
11/8/2024,15:05,16:00,1005.3,32.583,68.667,26.0,27.0,8.417,-0.4,1.583,328.417,313,15.08333333,51.9297508,38.0702492,0.241305658
11/8/2024,16:05,17:00,1005.758,32.0,66.833,25.333,26.417,5.75,-0.1,0.25,111.167,313,16.08333333,65.32070577,24.67929423,0.081680382
11/8/2024,17:05,18:00,1006.433,31.083,73.75,26.0,27.0,8.0,0.4,0.0,1.5,313,17.08333333,79.19586273,10.80413727,0.001102131
11/8/2024,18:05,19:00,1007.383,30.833,74.417,25.667,26.5,10.0,0.0,0.0,0.0,313,18.08333333,93.32228114,-3.322281135,0.0
11/8/2024,19:05,20:00,1008.133,30.083,76.917,26.0,26.917,9.083,-0.1,0.0,0.0,313,19.08333333,107.5748144,-17.57481437,0.0
11/8/2024,20:05,21:00,1008.608,30.0,79.583,26.0,27.0,4.75,-0.2,0.0,0.0,313,20.08333333,121.8647201,-31.86472007,0.0
11/8/2024,21:05,22:00,1008.925,28.833,80.917,25.083,25.917,6.333,0.3,0.0,0.0,313,21.08333333,136.0913966,-46.0913966,0.0
11/8/2024,22:05,23:00,1008.808,26.583,83.667,23.583,24.417,4.167,-0.1,0.0,0.0,313,22.08333333,150.0457848,-60.04578482,0.0
11/8/2024,23:05,0:00,1008.6,26.0,82.0,23.0,24.0,1.833,0.1,0.0,0.0,313,23.08333333,162.92094,-72.92094004,0.0
11/9/2024,0:05,1:00,1008.075,26.0,83.583,23.0,24.0,4.417,-0.3,0.0,0.0,314,0.083333333,169.0892789,-79.08927892,0.0
11/9/2024,1:05,2:00,1007.517,26.25,84.25,24.0,24.0,2.0,0.0,0.0,0.0,314,1.083333333,160.8082322,-70.80823217,0.0
11/9/2024,2:05,3:00,1007.467,26.667,84.75,24.0,24.0,2.083,0.0,0.0,0.0,314,2.083333333,147.6872762,-57.6872762,0.0
11/9/2024,3:05,4:00,1007.225,26.0,86.083,24.0,24.0,0.917,0.0,0.0,0.0,314,3.083333333,133.6972508,-43.69725077,0.0
11/9/2024,4:05,5:00,1007.292,26.0,87.417,24.0,24.0,3.583,0.1,0.0,0.0,314,4.083333333,119.4755633,-29.47556327,0.0
11/9/2024,5:05,6:00,1007.667,25.833,89.083,24.0,24.0,3.333,0.0,0.0,11.917,314,5.083333333,105.2068464,-15.20684637,0.008756062
11/9/2024,6:05,7:00,1008.375,26.75,85.833,24.083,24.667,2.25,0.0,0.5,149.25,314,6.083333333,90.98904286,-0.989042857,0.109662013
11/9/2024,7:05,8:00,1008.792,28.75,77.917,24.5,25.417,3.333,-0.1,2.167,336.417,314,7.083333333,76.9160613,13.0839387,0.247183688
11/9/2024,8:05,9:00,1008.975,30.583,71.917,24.917,26.0,3.75,0.2,4.0,539.0,314,8.083333333,63.12726467,26.87273533,0.396032329
11/9/2024,9:05,10:00,1009.233,31.917,65.333,24.583,26.0,5.167,0.3,6.583,693.667,314,9.083333333,49.88990387,40.11009613,0.509674504
11/9/2024,10:05,11:00,1008.575,32.667,60.083,24.083,25.583,6.5,0.2,8.667,796.167,314,10.08333333,37.81250407,52.18749593,0.584986774
11/9/2024,11:05,12:00,1007.325,33.667,59.25,24.417,26.0,6.083,0.0,8.333,723.5,314,11.08333333,28.43410853,61.56589147,0.531594416
11/9/2024,12:05,13:00,1006.133,34.167,58.5,24.833,26.5,6.417,0.4,7.0,610.917,314,12.08333333,25.01435432,64.98564568,0.448873622
11/9/2024,13:05,14:00,1005.275,34.25,57.75,24.75,26.083,7.75,0.2,5.417,608.167,314,13.08333333,29.69182717,60.30817283,0.446853049
11/9/2024,14:05,15:00,1004.825,33.417,65.167,25.75,27.25,10.0,0.1,3.833,526.25,314,14.08333333,39.69801224,50.30198776,0.386664217
11/9/2024,15:05,16:00,1005.325,32.083,72.0,26.167,27.417,10.667,-0.1,1.75,353.083,314,15.08333333,52.03890284,37.96109716,0.259429096
11/9/2024,16:05,17:00,1005.867,31.25,75.917,26.5,27.25,8.0,-0.5,0.167,64.25,314,16.08333333,65.39684398,24.60315602,0.047207935
11/9/2024,17:05,18:00,1006.525,30.667,76.833,26.083,27.0,8.75,0.4,0.0,0.167,314,17.08333333,79.24655798,10.75344202,0.000122704
11/9/2024,18:05,19:00,1007.467,30.0,76.0,25.75,26.417,9.75,-0.2,0.0,0.0,314,18.08333333,93.35143558,-3.351435579,0.0
11/9/2024,19:05,20:00,1008.45,29.833,78.333,25.833,26.667,10.0,-0.3,0.0,0.0,314,19.08333333,107.5837599,-17.58375991,0.0
11/9/2024,20:05,21:00,1008.683,29.0,81.75,25.583,26.333,8.0,0.0,0.0,0.0,314,20.08333333,121.8523241,-31.85232409,0.0
11/9/2024,21:05,22:00,1008.817,29.0,81.167,26.0,26.25,6.25,-0.1,0.0,0.0,314,21.08333333,136.052816,-46.05281597,0.0
11/9/2024,22:05,23:00,1008.667,27.917,83.5,24.833,25.417,3.75,0.2,0.0,0.0,314,22.08333333,149.9676166,-59.96761657,0.0
11/9/2024,23:05,0:00,1008.267,26.583,83.833,24.0,24.25,5.0,0.0,0.0,0.0,314,23.08333333,162.7629041,-72.76290415,0.0
11/10/2024,0:05,1:00,1007.633,26.0,84.0,23.583,24.0,4.75,0.0,0.0,0.0,315,0.083333333,168.8330897,-78.83308973,0.0
11/10/2024,1:05,2:00,1007.042,26.0,84.0,23.0,24.0,3.083,-0.1,0.0,0.0,315,1.083333333,160.6690705,-70.66907052,0.0
11/10/2024,2:05,3:00,1006.392,26.0,85.25,23.0,24.0,3.75,-0.1,0.0,0.0,315,2.083333333,147.6170519,-57.61705192,0.0
11/10/2024,3:05,4:00,1006.483,26.0,85.0,23.0,24.0,2.833,0.2,0.0,0.0,315,3.083333333,133.6632015,-43.66320154,0.0
11/10/2024,4:05,5:00,1006.867,26.0,85.083,23.0,24.0,3.167,0.0,0.0,0.0,315,4.083333333,119.4664427,-29.46644269,0.0
11/10/2024,5:05,6:00,1007.025,25.25,86.333,23.0,23.667,3.667,0.1,0.0,9.333,315,5.083333333,105.2185997,-15.21859972,0.006857458
11/10/2024,6:05,7:00,1007.583,26.25,83.75,23.25,24.0,3.667,0.1,0.417,140.667,315,6.083333333,91.02095486,-1.020954857,0.103355621
11/10/2024,7:05,8:00,1008.008,28.333,78.583,24.25,25.25,3.5,-0.1,2.083,322.25,315,7.083333333,76.96980571,13.03019429,0.236774431
11/10/2024,8:05,9:00,1008.017,30.75,72.583,25.25,26.417,2.833,-0.1,4.167,531.0,315,8.083333333,63.20715838,26.79284162,0.390154298
11/10/2024,9:05,10:00,1008.175,31.167,71.333,25.167,26.417,6.167,0.0,6.0,650.75,315,9.083333333,50.00411916,39.99588084,0.478141073
11/10/2024,10:05,11:00,1007.733,31.0,71.083,25.0,26.083,7.083,0.3,7.333,676.833,315,10.08333333,37.97476364,52.02523636,0.497305658
11/10/2024,11:05,12:00,1006.95,31.0,69.333,25.0,26.0,9.583,0.0,8.167,752.5,315,11.08333333,28.65835007,61.34164993,0.552902278
11/10/2024,12:05,13:00,1006.017,31.667,67.583,25.0,26.0,8.833,0.0,6.833,642.167,315,12.08333333,25.27186218,64.72813782,0.47183468
11/10/2024,13:05,14:00,1005.267,32.0,68.417,25.417,26.5,9.667,0.0,5.667,596.75,315,13.08333333,29.90565514,60.09434486,0.438464364
11/10/2024,14:05,15:00,1005.067,31.5,70.0,25.417,26.667,10.5,0.3,3.417,485.083,315,14.08333333,39.85108417,50.14891583,0.356416605
11/10/2024,15:05,16:00,1005.292,30.667,75.083,26.0,26.833,12.667,0.0,1.083,227.75,315,15.08333333,52.14660932,37.85339068,0.167340191
11/10/2024,16:05,17:00,1005.683,30.0,77.667,25.583,26.0,11.083,-0.1,0.0,39.083,315,16.08333333,65.47193796,24.52806204,0.028716385
11/10/2024,17:05,18:00,1006.35,29.5,78.5,25.333,26.083,9.5,0.0,0.0,1.583,315,17.08333333,79.29644499,10.70355501,0.001163115
11/10/2024,18:05,19:00,1007.15,29.0,81.917,26.0,27.0,8.417,-0.1,0.0,0.0,315,18.08333333,93.37993414,-3.379934139,0.0
11/10/2024,19:05,20:00,1007.717,29.0,83.417,26.0,27.0,6.833,0.1,0.0,0.0,315,19.08333333,107.5921539,-17.59215392,0.0
11/10/2024,20:05,21:00,1008.35,29.0,83.0,26.0,26.833,9.667,0.4,0.0,0.0,315,20.08333333,121.8394515,-31.83945153,0.0
11/10/2024,21:05,22:00,1008.475,29.0,83.0,26.0,26.167,6.833,-0.6,0.0,0.0,315,21.08333333,136.0138243,-46.01382433,0.0
11/10/2024,22:05,23:00,1008.583,29.0,83.5,26.0,26.0,3.833,0.1,0.0,0.0,315,22.08333333,149.8891805,-59.88918049,0.0
11/10/2024,23:05,0:00,1008.05,29.0,84.333,26.0,26.0,2.833,0.1,0.0,0.0,315,23.08333333,162.6056614,-72.60566136,0.0
11/11/2024,0:05,1:00,1007.075,28.167,85.333,26.0,26.0,1.917,-0.1,0.0,0.0,316,0.083333333,168.5821792,-78.58217924,0.0
11/11/2024,1:05,2:00,1006.258,27.917,87.333,25.833,26.0,2.417,0.1,0.0,0.0,316,1.083333333,160.5305591,-70.53055908,0.0
11/11/2024,2:05,3:00,1005.917,27.083,88.083,25.0,26.0,2.917,0.2,0.0,0.0,316,2.083333333,147.546656,-57.54665603,0.0
11/11/2024,3:05,4:00,1006.133,27.0,88.0,25.0,25.333,4.917,0.1,0.0,0.0,316,3.083333333,133.6288097,-43.62880967,0.0
11/11/2024,4:05,5:00,1006.508,27.0,88.0,24.833,25.0,3.333,0.2,0.0,0.0,316,4.083333333,119.4568782,-29.45687824,0.0
11/11/2024,5:05,6:00,1006.975,27.0,87.833,24.833,25.0,2.5,-0.3,0.0,18.5,316,5.083333333,105.2298024,-15.22980241,0.013592946
11/11/2024,6:05,7:00,1007.55,28.167,85.333,25.25,26.0,1.333,0.2,0.5,145.75,316,6.083333333,91.05218072,-1.052180722,0.107090375
11/11/2024,7:05,8:00,1007.958,29.583,80.583,26.0,26.583,3.75,0.2,2.083,351.333,316,7.083333333,77.02267661,12.97732339,0.258143277
11/11/2024,8:05,9:00,1008.075,31.167,73.583,26.0,27.0,5.917,-0.1,4.333,525.0,316,8.083333333,63.28589655,26.71410345,0.385745775
11/11/2024,9:05,10:00,1008.017,31.25,73.167,26.0,27.0,8.583,0.1,6.75,670.167,316,9.083333333,50.11670624,39.88329376,0.492407788
11/11/2024,10:05,11:00,1007.517,32.167,68.75,25.75,27.0,9.917,-0.1,8.5,764.083,316,10.08333333,38.13450162,51.86549838,0.561412932
11/11/2024,11:05,12:00,1006.475,32.667,66.083,25.417,27.0,8.917,0.5,9.0,796.167,316,11.08333333,28.87840654,61.12159346,0.584986774
11/11/2024,12:05,13:00,1005.558,32.5,65.583,25.167,26.583,11.417,0.3,8.25,763.917,316,12.08333333,25.5239987,64.4760013,0.561290963
11/11/2024,13:05,14:00,1004.867,33.0,65.083,25.5,27.0,10.917,-0.3,6.25,667.5,316,13.08333333,30.11562434,59.88437566,0.4904482
11/11/2024,14:05,15:00,1004.233,32.333,69.833,26.0,27.25,9.833,-0.1,3.833,519.5,316,14.08333333,40.00182904,49.99817096,0.381704629
11/11/2024,15:05,16:00,1004.333,31.833,73.917,26.083,27.5,11.083,-0.1,1.583,328.333,316,15.08333333,52.25278685,37.74721315,0.241243938
11/11/2024,16:05,17:00,1005.117,31.417,75.167,26.083,27.333,9.0,-0.4,0.25,104.833,316,16.08333333,65.54593301,24.45406699,0.077026451
11/11/2024,17:05,18:00,1005.917,30.917,77.5,26.0,27.0,7.75,-0.1,0.0,0.083,316,17.08333333,79.34549475,10.65450525,6.1e-05
11/11/2024,18:05,19:00,1006.692,30.167,78.583,26.083,27.0,8.333,0.1,0.0,0.0,316,18.08333333,93.40777199,-3.407771986,0.0
11/11/2024,19:05,20:00,1007.9,30.417,78.667,26.0,27.0,8.667,0.2,0.0,0.0,316,19.08333333,107.6000165,-17.60001653,0.0
11/11/2024,20:05,21:00,1008.258,30.0,79.583,26.0,27.0,9.917,-0.2,0.0,0.0,316,20.08333333,121.8261515,-31.82615148,0.0
11/11/2024,21:05,22:00,1008.483,29.583,81.833,26.0,27.0,6.5,-0.2,0.0,0.0,316,21.08333333,135.9745096,-45.97450962,0.0
11/11/2024,22:05,23:00,1008.333,29.0,83.667,26.0,27.0,6.583,-0.2,0.0,0.0,316,22.08333333,149.8106273,-59.81062726,0.0
11/11/2024,23:05,0:00,1007.717,29.0,83.25,26.0,27.0,6.667,-0.3,0.0,0.0,316,23.08333333,162.4494675,-72.44946747,0.0
11/12/2024,0:05,1:00,1007.067,29.0,83.25,26.0,26.667,4.333,-0.1,0.0,0.0,317,0.083333333,168.3366308,-78.33663075,0.0
11/12/2024,1:05,2:00,1006.5,27.917,87.25,26.0,26.0,3.75,0.0,0.0,0.0,317,1.083333333,160.3929285,-70.39292851,0.0
11/12/2024,2:05,3:00,1006.267,27.0,90.5,25.0,25.417,3.083,-0.1,0.0,0.0,317,2.083333333,147.4762241,-57.4762241,0.0
11/12/2024,3:05,4:00,1006.158,26.083,89.083,24.25,25.0,3.333,-0.1,0.0,0.0,317,3.083333333,133.5941549,-43.59415489,0.0
11/12/2024,4:05,5:00,1006.617,26.0,87.5,24.0,24.083,2.667,0.0,0.0,0.0,317,4.083333333,119.4469135,-29.44691351,0.0
11/12/2024,5:05,6:00,1007.108,26.0,87.0,23.917,24.0,2.167,-0.1,0.0,10.75,317,5.083333333,105.2404703,-15.2404703,0.007898604
11/12/2024,6:05,7:00,1007.8,27.083,82.75,24.0,24.75,2.583,0.1,0.5,146.167,317,6.083333333,91.08271188,-1.082711879,0.107396767
11/12/2024,7:05,8:00,1008.158,29.083,76.167,24.167,25.583,2.25,0.3,2.0,328.25,317,7.083333333,77.07464138,12.92535862,0.241182954
11/12/2024,8:05,9:00,1008.308,31.667,68.333,25.25,26.333,5.333,0.2,4.167,518.167,317,8.083333333,63.36342081,26.63657919,0.380725202
11/12/2024,9:05,10:00,1008.4,32.0,69.0,25.75,27.0,7.25,0.0,6.75,672.417,317,9.083333333,50.22757824,39.77242176,0.494060985
11/12/2024,10:05,11:00,1007.725,32.0,69.083,25.917,27.0,9.917,0.4,8.417,765.083,317,10.08333333,38.29160481,51.70839519,0.562147686
11/12/2024,11:05,12:00,1006.617,32.0,71.0,26.083,27.333,9.833,-0.3,9.0,793.917,317,11.08333333,29.09417012,60.90582988,0.583333578
11/12/2024,12:05,13:00,1005.542,32.75,68.333,26.083,27.667,10.5,-0.2,7.917,760.417,317,12.08333333,25.77068859,64.22931141,0.558719324
11/12/2024,13:05,14:00,1004.65,33.0,67.167,26.0,27.083,10.083,-0.2,6.083,666.5,317,13.08333333,30.32162173,59.67837827,0.489713446
11/12/2024,14:05,15:00,1003.992,32.833,64.583,25.167,26.583,11.667,0.3,3.833,541.583,317,14.08333333,40.15013712,49.84986288,0.397930198
11/12/2024,15:05,16:00,1004.033,32.083,69.333,25.833,27.0,13.75,0.1,1.667,351.083,317,15.08333333,52.35735344,37.64264656,0.257959589
11/12/2024,16:05,17:00,1004.45,31.833,71.167,26.0,27.0,11.083,-0.1,0.25,110.667,317,16.08333333,65.61877523,24.38122477,0.081313005
11/12/2024,17:05,18:00,1005.283,31.083,74.5,26.0,27.0,8.667,0.1,0.0,1.083,317,17.08333333,79.39367869,10.60632131,0.000795738
11/12/2024,18:05,19:00,1006.542,31.0,75.5,26.0,27.0,8.0,0.0,0.0,0.0,317,18.08333333,93.43494453,-3.434944529,0.0
11/12/2024,19:05,20:00,1007.492,30.583,77.0,26.0,27.0,7.417,-0.3,0.0,0.0,317,19.08333333,107.6073679,-17.60736794,0.0
11/12/2024,20:05,21:00,1008.117,30.5,77.583,26.0,27.0,5.75,-0.1,0.0,0.0,317,20.08333333,121.8124728,-31.81247281,0.0
11/12/2024,21:05,22:00,1008.058,29.833,79.583,26.0,26.75,6.167,0.0,0.0,0.0,317,21.08333333,135.934959,-45.93495902,0.0
11/12/2024,22:05,23:00,1008.017,28.25,82.583,25.083,25.75,4.333,-0.1,0.0,0.0,317,22.08333333,149.7321052,-59.73210523,0.0
11/12/2024,23:05,0:00,1007.892,25.917,88.5,23.75,24.167,5.917,-0.2,0.0,0.0,317,23.08333333,162.2945679,-72.29456786,0.0
11/13/2024,0:05,1:00,1007.367,25.167,90.667,24.0,24.0,1.25,-0.2,0.0,0.0,318,0.083333333,168.096525,-78.09652501,0.0
11/13/2024,1:05,2:00,1006.7,25.75,91.333,24.0,24.083,2.333,0.0,0.0,0.0,318,1.083333333,160.2564015,-70.2564015,0.0
11/13/2024,2:05,3:00,1006.333,25.167,91.083,24.0,24.0,1.5,0.0,0.0,0.0,318,2.083333333,147.4058896,-57.40588964,0.0
11/13/2024,3:05,4:00,1006.192,25.0,91.167,24.0,24.0,1.667,-0.2,0.0,0.0,318,3.083333333,133.5593162,-43.55931618,0.0
11/13/2024,4:05,5:00,1006.283,25.0,91.417,23.917,24.0,1.583,0.0,0.0,0.0,318,4.083333333,119.4365919,-29.4365919,0.0
11/13/2024,5:05,6:00,1006.917,25.0,91.0,23.0,24.0,1.667,0.0,0.0,10.167,318,5.083333333,105.2506193,-15.25061933,0.007470242
11/13/2024,6:05,7:00,1007.583,25.583,88.167,23.75,24.0,2.083,0.0,0.5,146.583,318,6.083333333,91.11254002,-1.112540025,0.107702425
11/13/2024,7:05,8:00,1007.9,28.0,79.0,23.833,24.667,2.0,0.1,2.0,330.667,318,7.083333333,77.12566793,12.87433207,0.242958854
11/13/2024,8:05,9:00,1007.933,31.25,69.833,24.917,26.25,3.583,0.4,3.917,511.417,318,8.083333333,63.43967373,26.56032627,0.375765614
11/13/2024,9:05,10:00,1007.867,32.0,67.0,25.0,26.25,6.0,0.2,6.333,666.583,318,9.083333333,50.33664988,39.66335012,0.489774431
11/13/2024,10:05,11:00,1007.267,31.917,68.833,25.167,26.667,8.5,0.0,8.083,760.667,318,10.08333333,38.44596275,51.55403725,0.558903012
11/13/2024,11:05,12:00,1006.617,32.167,66.167,25.083,26.417,8.75,0.2,9.0,795.833,318,11.08333333,29.30553625,60.69446375,0.584741367
11/13/2024,12:05,13:00,1005.817,32.667,66.0,25.583,26.917,9.083,-0.1,7.917,764.583,318,12.08333333,26.01185823,63.98814177,0.561780309
11/13/2024,13:05,14:00,1004.925,33.0,64.083,25.417,26.667,6.5,-0.1,5.917,649.083,318,13.08333333,30.52353763,59.47646237,0.476916238
11/13/2024,14:05,15:00,1004.575,33.0,60.917,24.417,26.0,9.417,0.1,3.75,490.083,318,14.08333333,40.29590122,49.70409878,0.360090375
11/13/2024,15:05,16:00,1004.608,32.167,66.0,25.0,26.417,10.417,0.2,1.583,315.25,318,15.08333333,52.46022859,37.53977141,0.231631154
11/13/2024,16:05,17:00,1005.192,31.833,67.583,25.0,26.167,9.667,-0.1,0.25,124.167,318,16.08333333,65.69041157,24.30958843,0.091232182
11/13/2024,17:05,18:00,1006.025,31.0,70.083,24.917,26.0,7.75,0.1,0.0,1.917,318,17.08333333,79.44096877,10.55903123,0.001408523
11/13/2024,18:05,19:00,1006.867,30.583,73.0,25.0,26.0,6.917,0.1,0.0,0.0,318,18.08333333,93.46144741,-3.461447409,0.0
11/13/2024,19:05,20:00,1007.7,30.0,76.25,25.833,26.75,7.75,0.0,0.0,0.0,318,19.08333333,107.6142283,-17.6142283,0.0
11/13/2024,20:05,21:00,1008.108,30.0,77.417,26.0,26.833,8.75,-0.1,0.0,0.0,318,20.08333333,121.7984641,-31.79846408,0.0
11/13/2024,21:05,22:00,1008.175,29.5,79.583,26.0,26.167,8.917,0.1,0.0,0.0,318,21.08333333,135.8952588,-45.89525885,0.0
11/13/2024,22:05,23:00,1007.917,29.0,81.0,26.0,26.083,9.0,-0.1,0.0,0.0,318,22.08333333,149.6537602,-59.6537602,0.0
11/13/2024,23:05,0:00,1007.583,29.0,84.333,26.0,26.5,5.333,-0.2,0.0,0.0,318,23.08333333,162.1411978,-72.14119782,0.0
11/14/2024,0:05,1:00,1007.125,28.333,84.417,25.417,25.917,2.917,0.1,0.0,0.0,319,0.083333333,167.8619403,-77.86194031,0.0
